NO2 (ug/m3),CO (ug/m3),O3 (ug/m3),NO (ug/m3),TEMP (C),HUM (%RH),PRES (hPa),Uptime (s),Date
51.9,441.3,-2.2,16.1,25.6,55,848.9,890383,2022-05-29T22:06:51.228Z
51.9,438.9,-2.2,15.7,25.6,55.3,848.9,890443,2022-05-29T22:07:51.235Z
51.9,442.2,-2.6,15.1,25.6,55.3,849,890503,2022-05-29T22:08:51.253Z
52.7,447.5,-2.6,14.7,25.6,55.3,849,890563,2022-05-29T22:09:51.263Z
51.9,452,-3.6,14.2,25.6,55.7,848.9,890623,2022-05-29T22:10:51.275Z
51.4,454.8,-2.6,13.3,25.5,55.5,848.9,890683,2022-05-29T22:11:51.275Z
50.6,460.3,-2,13.6,25.5,55.8,848.9,890743,2022-05-29T22:12:51.270Z
50.6,466,-1,13.2,25.5,55.8,849,890803,2022-05-29T22:13:51.283Z
50.6,470.5,-1,12.8,25.5,55.9,849,890863,2022-05-29T22:14:51.287Z
50.6,471.1,-2.4,12.3,25.4,56,849,890923,2022-05-29T22:15:51.289Z
50.6,475.4,-3,11.8,25.4,55.8,849,890983,2022-05-29T22:16:51.290Z
50.6,480.2,-3.4,11.6,25.4,55.5,849,891043,2022-05-29T22:17:51.295Z
50.6,483.2,-3.6,11.3,25.4,55.5,849,891103,2022-05-29T22:18:51.298Z
49.3,484,-4.6,11.2,25.4,55.4,849.1,891163,2022-05-29T22:19:51.303Z
48.5,483.6,-3.4,9.2,25.4,54.8,849.1,891223,2022-05-29T22:20:51.309Z
47.9,484,-3.4,8.9,25.4,54.9,849,891282,2022-05-29T22:21:51.324Z
46.4,485,-4.2,11.6,25.4,55.1,849.1,891342,2022-05-29T22:22:51.328Z
45.8,485.8,-2.6,9.7,25.4,54.8,849.1,891402,2022-05-29T22:23:51.325Z
45.8,486.6,-2,11.6,25.3,55,849.2,891462,2022-05-29T22:24:51.341Z
45.8,484.7,-2,11.6,25.3,55,849.2,891522,2022-05-29T22:25:51.350Z
45,480.9,-2,12.2,25.3,55.2,849.2,891582,2022-05-29T22:26:51.354Z
45.8,477.5,-1.4,12.2,25.2,55.4,849.2,891642,2022-05-29T22:27:51.358Z
46.4,478,-3,12.2,25.2,55.4,849.2,891702,2022-05-29T22:28:51.365Z
47.1,479.6,-3.6,11.8,25.2,55.5,849.3,891762,2022-05-29T22:29:51.372Z
47.1,476.5,0.4,11.7,25.2,55.4,849.3,891822,2022-05-29T22:30:51.381Z
45.8,470.5,0,11.3,25.1,55.3,849.3,891822,2022-05-29T22:31:51.394Z
44.5,466.6,0.6,11.2,25.1,55.9,849.2,891942,2022-05-29T22:32:51.409Z
42.9,456.2,-4.2,11.6,25,55.5,849.3,892002,2022-05-29T22:33:51.417Z
42.9,448.2,-2.6,11.2,25,56.1,849.3,892002,2022-05-29T22:34:51.431Z
42.9,443.2,-3.2,10.8,24.9,56.1,849.3,892122,2022-05-29T22:35:51.448Z
41.6,435.4,-3.8,10.7,24.9,56.1,849.3,892182,2022-05-29T22:36:51.443Z
41,431.8,-2.6,10.8,24.9,56.2,849.3,892242,2022-05-29T22:37:51.460Z
40.3,427.2,-3,10.2,24.8,56.4,849.3,892302,2022-05-29T22:38:51.466Z
40.3,424.4,-2.4,9.8,24.7,56.3,849.3,892362,2022-05-29T22:39:51.482Z
39.5,423.3,-3,9.7,24.8,56,849.3,892422,2022-05-29T22:40:51.483Z
38.9,425.6,-2.4,10.1,24.8,55.8,849.3,892482,2022-05-29T22:41:51.489Z
38.9,423.6,-1.8,10.1,24.7,56.4,849.3,892542,2022-05-29T22:42:51.495Z
39.5,428.5,-2.2,10.1,24.7,56.2,849.3,892602,2022-05-29T22:43:51.509Z
40.3,431.9,-3,10.1,24.6,56.1,849.3,892662,2022-05-29T22:44:51.514Z
40.3,435.8,-3.8,10.8,24.6,56.1,849.3,892722,2022-05-29T22:45:51.533Z
40.3,437.4,-4.4,10.4,24.6,56.5,849.3,892782,2022-05-29T22:46:51.544Z
39.5,437,1.2,10.2,24.6,57.1,849.3,892842,2022-05-29T22:47:51.548Z
39.5,436.8,-3.8,9.8,24.6,56.2,849.3,892902,2022-05-29T22:48:51.548Z
38.2,437.5,-4.4,10.4,24.5,56,849.3,892962,2022-05-29T22:49:51.569Z
38.2,438.3,-2.6,10.1,24.5,56.2,849.3,893022,2022-05-29T22:50:51.565Z
38.2,443.5,-3.2,9.7,24.4,56.4,849.3,893081,2022-05-29T22:51:51.566Z
36.8,448.2,-4.6,9.7,24.4,56.7,849.3,893141,2022-05-29T22:52:51.578Z
36.1,452.1,-2.6,9.8,24.4,55.5,849.3,893201,2022-05-29T22:53:51.590Z
36.8,456.7,-2,9.6,24.3,56.3,849.3,893261,2022-05-29T22:54:51.601Z
36.8,460.1,-3.2,9.2,24.3,56.2,849.3,893321,2022-05-29T22:55:51.604Z
36.1,461.8,-3.6,9.7,24.3,55.9,849.3,893381,2022-05-29T22:56:51.609Z
36.8,467.2,-2.6,9.6,24.3,55.7,849.3,893441,2022-05-29T22:57:51.625Z
36.8,469,-3.6,9.2,24.3,56.3,849.3,893501,2022-05-29T22:58:51.645Z
37.6,472.4,-3.6,8.8,24.2,56.2,849.3,893561,2022-05-29T22:59:51.663Z
38.2,476,-3.6,8.3,24.2,56.8,849.2,893621,2022-05-29T23:00:51.658Z
38.2,483.7,-4.4,8.3,24.3,56.5,849.2,893681,2022-05-29T23:01:51.685Z
37.6,492.5,1.2,9.2,24.3,56.8,849.2,893741,2022-05-29T23:02:51.684Z
38.9,502.6,-3.2,8.9,24.3,56,849.3,893801,2022-05-29T23:03:51.689Z
38.9,511.4,0.6,9.2,24.3,57.4,849.3,893861,2022-05-29T23:04:51.692Z
39.5,531.7,1.2,9.6,24.3,55.9,849.3,893921,2022-05-29T23:05:51.719Z
40.3,541.7,0.4,9.7,24.3,56.3,849.3,893981,2022-05-29T23:06:51.734Z
41,544.8,-0.6,9.7,24.2,56.8,849.3,894041,2022-05-29T23:07:51.750Z
41.6,549.1,-1.4,9.7,24.2,56,849.4,894101,2022-05-29T23:08:51.748Z
42.4,555.2,-1.2,9.7,24.2,56.1,849.4,894161,2022-05-29T23:09:51.749Z
42.9,564.5,-1.8,9.7,24.3,56.6,849.5,894221,2022-05-29T23:10:51.767Z
44.5,567.8,-3,9.7,24.2,57,849.5,894281,2022-05-29T23:11:51.771Z
44.5,568.5,-4.4,10.2,24.2,56.8,849.5,894341,2022-05-29T23:12:51.786Z
44.5,569.9,-3.4,10.1,24.3,56.5,849.6,894401,2022-05-29T23:13:51.790Z
44.5,565.1,-3.4,9.8,24.1,57.6,849.6,894461,2022-05-29T23:14:51.795Z
44.5,558.1,-3,9.3,24.1,56.8,849.6,894521,2022-05-29T23:15:51.798Z
44.5,553.7,-3,8.9,24.1,57.5,849.6,894581,2022-05-29T23:16:51.813Z
43.9,551.8,-3.4,9.7,24.1,57.8,849.6,894641,2022-05-29T23:17:51.824Z
43.9,545.9,-2.2,9.2,24.1,57,849.6,894701,2022-05-29T23:18:51.836Z
42.9,540.4,-2.2,8.8,23.9,57.6,849.6,894761,2022-05-29T23:19:51.847Z
42.4,536.6,-0.6,9.2,23.9,57.7,849.6,894821,2022-05-29T23:20:51.850Z
42.9,538.1,-4.2,10.7,23.8,58.3,849.6,894881,2022-05-29T23:21:51.865Z
43.9,540.4,1.2,10.7,23.8,58.7,849.6,894940,2022-05-29T23:22:51.878Z
43.9,545.9,0.4,11.2,23.8,58.1,849.7,895000,2022-05-29T23:23:51.889Z
44.7,548.6,1,10.8,23.7,58.9,849.7,895060,2022-05-29T23:24:51.883Z
44.7,550.6,-0.6,10.8,23.7,58.8,849.7,895120,2022-05-29T23:25:51.899Z
45.2,552.3,-0.6,10.8,23.8,58.2,849.7,895180,2022-05-29T23:26:51.911Z
45.2,555.5,-1.2,10.8,23.8,58.1,849.7,895240,2022-05-29T23:27:51.923Z
44.7,559.8,-0.8,11.4,23.8,58.2,849.7,895300,2022-05-29T23:28:51.931Z
45.2,563.8,0.4,11.1,23.7,58.6,849.7,895360,2022-05-29T23:29:51.938Z
45.2,566.8,-0.8,11.2,23.6,59.4,849.7,895420,2022-05-29T23:30:51.946Z
46,575.1,-0.2,11.4,23.7,58.4,849.7,895480,2022-05-29T23:31:51.962Z
46,576.3,-1.2,11.6,23.6,59.3,849.7,895540,2022-05-29T23:32:51.958Z
46.8,582.1,-1.2,11.7,23.7,58.1,849.7,895600,2022-05-29T23:33:51.961Z
46.8,592.9,-1.2,12.9,23.7,58,849.7,895660,2022-05-29T23:34:51.973Z
47.3,617,-0.2,14.1,23.6,58.6,849.7,895720,2022-05-29T23:35:51.990Z
47.3,623.1,-1,14.1,23.5,58.9,849.7,895780,2022-05-29T23:36:51.995Z
46.8,619.5,-1,14.6,23.5,59.4,849.7,895840,2022-05-29T23:37:52.011Z
46.8,612.1,-0.2,14.4,23.4,59.1,849.7,895900,2022-05-29T23:38:52.012Z
46,610.7,0.2,14.9,23.3,59.4,849.7,895960,2022-05-29T23:39:52.017Z
46.8,608.3,1.2,14.8,23.2,60.1,849.7,896020,2022-05-29T23:40:52.019Z
45.2,600.4,0.2,14.8,23.1,59.8,849.7,896080,2022-05-29T23:41:52.027Z
44.7,593.1,-3.8,14.2,23,60,849.7,896140,2022-05-29T23:42:52.039Z
43.9,589.5,-2.6,14.4,23,60.1,849.8,896200,2022-05-29T23:43:52.054Z
43.9,589.3,-1.2,13.9,23,60.2,849.8,896260,2022-05-29T23:44:52.057Z
44.7,587.3,-1.2,14.1,23,61.2,849.8,896320,2022-05-29T23:45:52.074Z
44.7,583.3,-2.2,13.6,23,59.9,849.8,896380,2022-05-29T23:46:52.073Z
44.7,577.4,-2.2,13.9,23,61.2,849.8,896440,2022-05-29T23:47:52.077Z
45.2,573.2,-2.2,13.6,23,59.9,849.7,896500,2022-05-29T23:48:52.083Z
46,576.7,-2.4,13.4,23,59.9,849.7,896560,2022-05-29T23:49:52.096Z
46.8,580,-2.4,13.3,23,60.4,849.7,896620,2022-05-29T23:50:52.105Z
47.3,581.2,-3.4,13.6,23,60.3,849.7,896680,2022-05-29T23:51:52.118Z
47.3,572.7,-4.6,13.3,22.9,60.3,849.7,896739,2022-05-29T23:52:52.123Z
47.3,562.8,-4.2,12.7,22.9,60.3,849.7,896799,2022-05-29T23:53:52.123Z
47.3,556,-4.2,12.9,22.8,60.4,849.7,896859,2022-05-29T23:54:52.132Z
48.1,552.3,-3.6,12.4,22.8,60.7,849.7,896919,2022-05-29T23:55:52.134Z
48.1,547.6,-4.6,11.9,22.8,61.3,849.8,896979,2022-05-29T23:56:52.145Z
48.1,544.9,1,12.2,22.8,61.2,849.8,897039,2022-05-29T23:57:52.149Z
48.7,543.8,1,12.6,22.9,60.2,849.8,897099,2022-05-29T23:58:52.154Z
49.4,544.4,1.2,12.4,22.8,60.5,849.8,897159,2022-05-29T23:59:52.170Z
50.2,548.9,0.2,12.8,22.8,61.3,849.8,897219,2022-05-30T00:00:52.176Z
50.8,558,-0.2,12.9,22.8,60.5,849.9,897279,2022-05-30T00:01:52.196Z
51.7,565.9,-1,13.3,22.8,61.1,849.9,897339,2022-05-30T00:02:52.203Z
51.7,575.8,-1.8,13.9,22.9,60.6,849.8,897399,2022-05-30T00:03:52.220Z
52.5,590.6,-1.8,14.6,22.9,60.5,849.8,897459,2022-05-30T00:04:52.233Z
53.1,605.3,-2.6,15.8,22.9,60.8,849.8,897519,2022-05-30T00:05:52.227Z
53.1,630.3,-3,17.8,22.9,60.9,849.8,897579,2022-05-30T00:06:52.236Z
53.8,648.1,-3,18.8,22.9,61.5,849.8,897639,2022-05-30T00:07:52.234Z
54.4,664.8,-3.4,19.5,22.9,61,849.9,897699,2022-05-30T00:08:52.245Z
54.4,679.3,-4.6,20.5,22.9,61.1,849.9,897759,2022-05-30T00:09:52.265Z
55.2,695.5,-4.2,20.7,23,60.4,849.9,897819,2022-05-30T00:10:52.265Z
55.2,709.5,-4.6,21.5,23,60.5,850,897879,2022-05-30T00:11:52.284Z
55.9,722.4,-4.6,22.7,23,60.4,850,897939,2022-05-30T00:12:52.284Z
55.9,731.8,0.4,23.5,23,60.3,850,897999,2022-05-30T00:13:52.284Z
55.9,740,0.4,24.2,23,60.6,850,898059,2022-05-30T00:14:52.293Z
56.5,748.7,0.4,24.9,23,60.7,850,898119,2022-05-30T00:15:52.299Z
56.5,755.5,-0.8,25.5,23,60.6,850,898179,2022-05-30T00:16:52.314Z
57.3,760,-0.2,25.7,23,60.6,850,898239,2022-05-30T00:17:52.319Z
57.3,761.8,-1.8,26,23,61.2,850,898299,2022-05-30T00:18:52.322Z
57.3,765,-2.2,26.4,23,60.5,850,898359,2022-05-30T00:19:52.333Z
57.3,777.6,-2.2,26.8,23,60.4,850.1,898419,2022-05-30T00:20:52.346Z
57.3,780.5,-2.2,26.8,23,60.3,850.1,898478,2022-05-30T00:21:52.360Z
57.9,782,-2.4,26.3,23,60.4,850.1,898538,2022-05-30T00:22:52.377Z
57.3,779.6,-3.2,26.4,23,60.4,850.1,898598,2022-05-30T00:23:52.384Z
57.3,779.3,-2.4,25.9,22.9,60.6,850.1,898658,2022-05-30T00:24:52.392Z
57.3,780.6,-2.4,25.5,22.8,61.3,850.1,898718,2022-05-30T00:25:52.394Z
57.3,779,-2.4,24.7,22.8,61,850.1,898778,2022-05-30T00:26:52.407Z
56.5,773.9,-3.4,24.4,22.8,61.7,850.1,898838,2022-05-30T00:27:52.420Z
56.5,768.6,-3,23.9,22.8,61.8,850.1,898898,2022-05-30T00:28:52.432Z
55.9,765.5,-3,24,22.8,61.1,850.1,898958,2022-05-30T00:29:52.438Z
55.9,762,-2.2,23.5,22.8,61.9,850.1,899018,2022-05-30T00:30:52.448Z
55.2,751,-2.2,23,22.8,61.3,850.2,899078,2022-05-30T00:31:52.462Z
55.2,741,-1.2,22.3,22.7,61.3,850.2,899138,2022-05-30T00:32:52.476Z
54.4,725.5,-1.2,21.3,22.7,61.4,850.2,899198,2022-05-30T00:33:52.485Z
54.4,713.4,-0.8,21,22.6,61.8,850.3,899258,2022-05-30T00:34:52.486Z
54.4,705.6,-0.8,22.3,22.6,62,850.3,899318,2022-05-30T00:35:52.487Z
54.4,703.2,-0.8,22.2,22.6,62.4,850.4,899378,2022-05-30T00:36:52.493Z
55.2,705.4,-0.2,22.2,22.5,62.2,850.4,899438,2022-05-30T00:37:52.504Z
54.4,709.2,-1.8,22.3,22.5,62.2,850.4,899498,2022-05-30T00:38:52.518Z
53.8,711.9,-0.2,22.9,22.5,62.3,850.5,899558,2022-05-30T00:39:52.522Z
53.8,711,0.4,22.5,22.5,62.6,850.6,899618,2022-05-30T00:40:52.530Z
53.8,707.1,0,22.2,22.4,62.5,850.6,899678,2022-05-30T00:41:52.540Z
53.8,699,0.4,21.5,22.4,62.2,850.7,899738,2022-05-30T00:42:52.553Z
53.8,694.7,1,21.5,22.4,62.6,850.7,899798,2022-05-30T00:43:52.557Z
53.8,690.4,0.4,21,22.3,62.7,850.8,899858,2022-05-30T00:44:52.570Z
53.8,683,0.4,20.5,22.3,62.8,850.8,899918,2022-05-30T00:45:52.581Z
53.8,674.4,0.4,19.9,22.3,62.8,850.8,899978,2022-05-30T00:46:52.588Z
53.1,669.3,0.4,19.5,22.3,62.7,850.8,900038,2022-05-30T00:47:52.589Z
52.5,664.2,1,19.9,22.3,62.5,850.8,900098,2022-05-30T00:48:52.591Z
52.5,666.6,-4.4,19.9,22.3,62.5,850.8,900158,2022-05-30T00:49:52.604Z
53.1,672,-3.8,20,22.3,62.9,850.8,900218,2022-05-30T00:50:52.621Z
53.1,674.2,1,20,22.3,62.8,850.8,900278,2022-05-30T00:51:52.626Z
53.1,675,1,19.7,22.3,62.9,850.8,900337,2022-05-30T00:52:52.627Z
53.1,670.8,1,19.9,22.3,62.6,850.8,900397,2022-05-30T00:53:52.635Z
53.8,666.9,1,19.5,22.2,62.9,850.8,900457,2022-05-30T00:54:52.648Z
46.8,662.7,0,19.2,22.2,63.7,850.8,900517,2022-05-30T00:55:52.659Z
46.8,657.4,-4.4,18.8,22.2,63.2,850.8,900577,2022-05-30T00:56:52.669Z
53.8,652.4,-4.4,18.3,22.2,62.7,850.9,900637,2022-05-30T00:57:52.676Z
46,646.7,-1,18.8,22.2,63,850.9,900697,2022-05-30T00:58:52.681Z
53.1,638.8,-3.6,18.4,22.2,62.7,850.9,900757,2022-05-30T00:59:52.699Z
46,631.6,-0.6,18.2,22.1,63.5,850.9,900817,2022-05-30T01:00:52.704Z
47,624,-3.6,17.8,22.1,63.3,850.9,900877,2022-05-30T01:01:52.711Z
47,616.6,1.2,17.8,22.1,63.2,850.9,900937,2022-05-30T01:02:52.710Z
53.8,609.7,1.2,18.4,22.2,62.4,850.9,900997,2022-05-30T01:03:52.725Z
47,603.5,-1.4,18.4,22.2,63.7,850.9,901057,2022-05-30T01:04:52.738Z
53.8,598.2,0.6,18.5,22.2,62.9,850.9,901117,2022-05-30T01:05:52.753Z
53.8,595.5,-2,18.8,22.2,62.3,850.9,901177,2022-05-30T01:06:52.757Z
53.8,593.5,-2,19,22.3,62.5,850.9,901237,2022-05-30T01:07:52.773Z
53.8,596.1,-2,18.8,22.3,62.4,850.9,901297,2022-05-30T01:08:52.785Z
54.4,599,-2.4,19.4,22.3,62.5,851,901357,2022-05-30T01:09:52.793Z
55.2,607.7,-3.2,19.9,22.3,62.2,851,901417,2022-05-30T01:10:52.799Z
55.2,615.6,-4.6,20.7,22.3,62.9,851,901477,2022-05-30T01:11:52.813Z
55.2,628.9,-4.6,21.5,22.4,62.1,851,901537,2022-05-30T01:12:52.828Z
55.9,644.6,-4.2,22.8,22.4,62,851.1,901597,2022-05-30T01:13:52.830Z
57.3,663.6,-4.2,21,22.4,61.9,851.1,901657,2022-05-30T01:14:52.828Z
56.5,679.3,-0.2,24.4,22.5,62.5,851.1,901717,2022-05-30T01:15:52.830Z
56.5,703.4,0.6,23.9,22.6,61.6,851.2,901777,2022-05-30T01:16:52.845Z
56.5,714.8,0.6,26.3,22.5,62,851.2,901837,2022-05-30T01:17:52.840Z
56.5,733,0.6,27.3,22.5,62.2,851.2,901897,2022-05-30T01:18:52.843Z
56.5,752.3,0.6,27.7,22.4,62.9,851.3,901957,2022-05-30T01:19:52.847Z
56.5,760,0.6,27.8,22.4,62.9,851.3,902017,2022-05-30T01:20:52.851Z
56.5,765.9,0.6,27.7,22.4,62.5,851.3,902076,2022-05-30T01:21:52.859Z
56.5,771.3,0.2,27.7,22.4,62.6,851.3,902136,2022-05-30T01:22:52.873Z
55.9,779.8,0.2,27.8,22.4,62.4,851.3,902196,2022-05-30T01:23:52.873Z
55.9,789.2,0.4,28.2,22.4,62.2,851.3,902256,2022-05-30T01:24:52.885Z
55.9,798.2,0,28.2,22.5,62.9,851.3,902316,2022-05-30T01:25:52.889Z
55.2,805.5,-0.6,26.3,22.5,61.9,851.3,902376,2022-05-30T01:26:52.912Z
55.2,799.7,0.4,27.3,22.6,62.6,851.3,902436,2022-05-30T01:27:52.922Z
54.4,803.1,0,25,22.6,61.6,851.3,902496,2022-05-30T01:28:52.939Z
53.8,794,0,24.5,22.6,61.5,851.4,902556,2022-05-30T01:29:52.939Z
53.1,776,0,25.9,22.6,62.3,851.4,902616,2022-05-30T01:30:52.957Z
53.1,756.3,0.4,23.3,22.6,61.3,851.4,902676,2022-05-30T01:31:52.954Z
52.5,743.2,0,22.5,22.6,61.4,851.4,902736,2022-05-30T01:32:52.972Z
52.5,733.7,0.2,21.9,22.6,61.6,851.4,902796,2022-05-30T01:33:52.984Z
51.7,724,-0.2,21.5,22.5,61.9,851.4,902856,2022-05-30T01:34:52.982Z
51.7,722.7,0.6,23.3,22.5,62,851.4,902916,2022-05-30T01:35:52.989Z
51,729,0.2,23.4,22.4,62.5,851.4,902976,2022-05-30T01:36:53.000Z
51,734.2,0.6,24,22.4,62.7,851.4,903036,2022-05-30T01:37:53.009Z
51,740.3,0.6,24.8,22.4,62.5,851.4,903096,2022-05-30T01:38:53.020Z
51,749.1,0.6,25.5,22.4,62.4,851.3,903156,2022-05-30T01:39:53.028Z
51,763.7,0.6,26.4,22.4,62.7,851.3,903216,2022-05-30T01:40:53.044Z
51,777.7,0.6,27.3,22.3,62.9,851.3,903276,2022-05-30T01:41:53.049Z
51,789.1,0.6,27.8,22.2,62.8,851.3,903336,2022-05-30T01:42:53.055Z
43.3,798.2,0.6,28.2,22.2,63.2,851.3,903396,2022-05-30T01:43:53.068Z
43.3,805.8,-2,28.3,22.2,63.3,851.3,903456,2022-05-30T01:44:53.072Z
43.3,806.6,-2,28.7,22.2,63.4,851.3,903516,2022-05-30T01:45:53.082Z
43.9,810.7,-2,28.7,22.2,63.2,851.4,903576,2022-05-30T01:46:53.098Z
43.9,807.6,-3.2,28.2,22.1,63.4,851.4,903636,2022-05-30T01:47:53.101Z
43.9,795.5,-3.2,26.9,22.1,63.1,851.4,903696,2022-05-30T01:48:53.101Z
43.9,784.3,-3.2,26,22.1,63.1,851.4,903756,2022-05-30T01:49:53.112Z
43.9,772,-3.2,25,22.1,63.1,851.4,903816,2022-05-30T01:50:53.123Z
43.3,764.3,-3.6,24.5,22.1,63.3,851.4,903876,2022-05-30T01:51:53.128Z
42.6,756.4,-3.2,24.5,22.1,63,851.4,903935,2022-05-30T01:52:53.135Z
49.6,746,-2.6,24,22.1,62.7,851.4,903995,2022-05-30T01:53:53.152Z
49.1,738.4,0.4,23.7,22.1,62.9,851.3,904055,2022-05-30T01:54:53.154Z
49.1,730.5,0.6,23.3,22.1,62.8,851.3,904115,2022-05-30T01:55:53.149Z
49.1,721.8,1.2,22.5,22.1,62.9,851.3,904175,2022-05-30T01:56:53.150Z
41.2,714.6,0.6,22.5,22,63.7,851.3,904235,2022-05-30T01:57:53.156Z
41.2,711.1,-1.4,22.2,21.9,63.4,851.3,904295,2022-05-30T01:58:53.158Z
41.2,709.1,-1.4,21.9,21.9,63.6,851.4,904355,2022-05-30T01:59:53.166Z
41.2,707.6,-1.4,21.5,21.9,63.6,851.4,904415,2022-05-30T02:00:53.181Z
41.2,708.9,-1.2,21.4,21.9,63.4,851.4,904475,2022-05-30T02:01:53.192Z
40.5,709.9,-1.4,21.8,21.9,63.4,851.4,904535,2022-05-30T02:02:53.210Z
40.5,707.6,-0.8,21.4,21.9,63.6,851.4,904595,2022-05-30T02:03:53.214Z
40.5,706.3,-0.8,21,21.8,63.5,851.5,904655,2022-05-30T02:04:53.213Z
40.5,708.1,-1,20.9,21.8,63.5,851.5,904715,2022-05-30T02:05:53.224Z
40.5,705.5,-1,20.7,21.8,63.3,851.5,904775,2022-05-30T02:06:53.235Z
40.5,705.2,-0.8,21,21.9,63.2,851.5,904835,2022-05-30T02:07:53.248Z
40.5,704.2,-0.8,21,21.9,63.3,851.5,904895,2022-05-30T02:08:53.253Z
40.5,699.2,-0.8,21,21.8,63,851.5,904955,2022-05-30T02:09:53.264Z
40.5,696.1,-1,20.9,21.8,63.2,851.5,905015,2022-05-30T02:10:53.279Z
40.5,693.8,-0.8,20.9,21.8,63.4,851.5,905075,2022-05-30T02:11:53.281Z
40.5,694,-0.8,20.9,21.8,63.5,851.5,905135,2022-05-30T02:12:53.283Z
39.9,694.9,-0.6,21.5,21.7,63.7,851.5,905195,2022-05-30T02:13:53.291Z
39.9,694.9,0.4,21.5,21.7,64.3,851.5,905255,2022-05-30T02:14:53.293Z
39.9,689.8,0.4,21.5,21.7,63.8,851.6,905315,2022-05-30T02:15:53.306Z
39.9,688,1,21.8,21.7,63.9,851.6,905375,2022-05-30T02:16:53.314Z
39.9,687,1,22.3,21.7,64.1,851.6,905435,2022-05-30T02:17:53.329Z
39.9,684.6,-4.6,22.5,21.7,63.8,851.6,905495,2022-05-30T02:18:53.335Z
40.5,685,1,22.9,21.7,64.1,851.6,905555,2022-05-30T02:19:53.354Z
41.2,685,0.2,23.3,21.8,63.6,851.6,905615,2022-05-30T02:20:53.350Z
41.2,685.5,-1,23.9,21.8,64.1,851.6,905674,2022-05-30T02:21:53.365Z
41.8,689.6,-0.6,24.3,21.8,64.4,851.6,905734,2022-05-30T02:22:53.372Z
41.2,693.9,-1.2,24.9,21.8,63.8,851.6,905794,2022-05-30T02:23:53.373Z
41.2,695.8,-0.6,25.3,21.8,63.6,851.6,905854,2022-05-30T02:24:53.385Z
41.2,699.3,-0.2,25.7,21.8,63.5,851.6,905914,2022-05-30T02:25:53.389Z
41.2,704,-0.2,25.9,21.8,63.7,851.6,905974,2022-05-30T02:26:53.402Z
41.2,709.2,-0.2,26.5,21.8,63.7,851.6,906034,2022-05-30T02:27:53.415Z
41.2,713.9,-0.2,27.3,21.8,63.6,851.5,906094,2022-05-30T02:28:53.422Z
41.8,719.6,0.2,28.2,21.8,63.4,851.5,906154,2022-05-30T02:29:53.428Z
41.8,723.1,-0.6,29,21.8,63.3,851.5,906214,2022-05-30T02:30:53.443Z
41.8,723.1,-0.6,29.7,21.9,63.1,851.5,906274,2022-05-30T02:31:53.456Z
42.6,725.2,-0.6,30.1,21.9,63.3,851.5,906334,2022-05-30T02:32:53.475Z
42.6,733,-1.4,30.9,21.9,63.4,851.5,906394,2022-05-30T02:33:53.478Z
42.6,741.8,-1.4,31.1,21.9,63.2,851.6,906454,2022-05-30T02:34:53.487Z
42.6,749.4,-1.4,31.4,21.9,63.4,851.5,906514,2022-05-30T02:35:53.504Z
42.6,754.2,-1,31.5,21.8,63.6,851.5,906574,2022-05-30T02:36:53.518Z
42.6,762.2,-1,31.4,21.8,63.8,851.5,906634,2022-05-30T02:37:53.521Z
42.6,771.3,-1,31.1,21.8,63.9,851.6,906694,2022-05-30T02:38:53.534Z
42.6,780,-1,30.9,21.8,64,851.5,906754,2022-05-30T02:39:53.548Z
42.6,787.5,-1,31.4,21.7,64.1,851.5,906814,2022-05-30T02:40:53.552Z
42.6,785.2,-1,30.6,21.7,64,851.5,906874,2022-05-30T02:41:53.546Z
42.6,779.9,-1,30,21.6,64.1,851.5,906934,2022-05-30T02:42:53.554Z
41.8,776.4,-0.6,29.5,21.6,64.1,851.4,906994,2022-05-30T02:43:53.578Z
41.8,769.1,0.4,28.5,21.6,64.4,851.4,907054,2022-05-30T02:44:53.578Z
41.2,756.2,0,28.4,21.6,64.3,851.4,907114,2022-05-30T02:45:53.574Z
41.2,743,0.6,27.8,21.5,64.4,851.4,907174,2022-05-30T02:46:53.593Z
41.2,727.9,0.6,27,21.6,64.3,851.4,907234,2022-05-30T02:47:53.606Z
41.2,715.6,0.6,26.3,21.6,64.4,851.4,907294,2022-05-30T02:48:53.617Z
41.2,702.5,0.6,25.3,21.6,64.4,851.4,907354,2022-05-30T02:49:53.624Z
40.5,685,0.2,24.4,21.6,64.4,851.4,907414,2022-05-30T02:50:53.627Z
40.5,670.5,1.2,23.7,21.6,64.5,851.4,907474,2022-05-30T02:51:53.642Z
40.5,659.2,1.2,23.4,21.6,64.1,851.5,907533,2022-05-30T02:52:53.652Z
40.5,650.1,1.2,22.8,21.6,64.2,851.5,907593,2022-05-30T02:53:53.664Z
40.5,643,1.2,22.3,21.6,64.3,851.5,907653,2022-05-30T02:54:53.650Z
40.5,638.1,1.2,21.8,21.6,64.7,851.6,907713,2022-05-30T02:55:53.681Z
40.5,634.1,1.2,21.5,21.6,64.6,851.6,907773,2022-05-30T02:56:53.693Z
40.5,631.6,0.6,21.8,21.6,64.4,851.6,907833,2022-05-30T02:57:53.690Z
41.2,630.5,0.6,22.3,21.6,63.6,851.6,907893,2022-05-30T02:58:53.691Z
41.2,637.2,-0.2,22.5,21.6,64.3,851.7,907953,2022-05-30T02:59:53.693Z
41.2,641.5,0.2,22.8,21.6,63.9,851.7,908013,2022-05-30T03:00:53.710Z
